player_id,team_id,player_name,player_shirt_number,player_age,player_height,player_nationality,player_positions,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,Crosses,LongB,ThrB,strengths,weaknesses,player_style,name_lower,RecordID,ClubName,League/Country,BootsName,BootsMaterial,BootsBrand,BootsPack,BootsType,BootsPosition,BootsTopPlayers,PlayerMarketValue
59,3,Fabian Schär,5,33,186,Switzerland,['Defender Centre'],49,3779,6,1,12,1,1.0,83.8,1.7,1,6.9,1.1,1.4,1.0,0.4,4.2,0.5,0.8,0,0.3,0.5,0.1,0.2,0.3,55.0,0.1,4.7,0.0,"['Concentration', 'Blocking the ball']",['Tackling'],"['Likes to play long balls', 'Plays the ball off the ground often', 'Indirect set-piece threat', 'Does not dive into tackles']",fabian schär,1679742361-3727,Newcastle United,Premier League,Ultra Ultimate,ULTRAWEAVE,Puma,Fearless,Speed,Attack,Antoine Griezmann,€10 million
60,3,Nick Pope,22,33,191,England,['Goalkeeper'],31,2731,0,0,4,0,0.0,63.8,0.6,2,6.77,0.0,0.0,0.1,0.0,2.1,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,21.1,0.0,3.0,0.0,"['Shot stopping (Reflexes)', 'Penalty saving']",['Long passing'],"['Likes to punch the ball', 'Comes off his line often']",nick pope,1679742361-3732,Newcastle United,Premier League,Tiempo Legend 9,Kangaroo Leather,Nike,Generation,Modern C,Defence,Virgil van Dijk,€18 million
61,3,Harvey Barnes,11,27,174,England,"['Attacking Midfielder Centre', 'Attacking Midfielder Left']",39,1966,9,4,0,0,1.9,82.6,0.2,1,6.7,0.5,0.2,0.4,0.0,0.3,0.4,0.1,0,0.8,0.6,0.1,0.6,1.0,16.5,0.4,0.2,0.0,"['Finishing', 'Holding on to the ball']","['Aerial Duels', 'Defensive contribution']","['Gets fouled often', 'Indirect set-piece threat', 'Likes to cut inside', 'Likes to play short passes', 'Does not dive into tackles']",harvey barnes,1679742361-3768,Leicester City,Premier League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€32 million
62,3,Kieran Trippier,2,34,178,England,"['Defender Left', 'Defender Right', 'Midfielder Right']",38,1993,0,4,3,0,0.1,84.7,0.9,1,6.72,1.6,0.6,0.6,0.1,1.7,0.7,0.2,0,0.9,0.5,0.2,0.3,0.4,41.9,0.9,1.4,0.1,"['Crossing', 'Taking set-pieces', 'Key passes', 'Passing', 'Aerial Duels']",[],"['Plays the ball off the ground often', 'Likes to cross', 'Likes to play long balls', 'Likes to tackle']",kieran trippier,1679742361-3729,Newcastle United,Premier League,X Speedflow.1,Synthetic,adidas,Diamond Edge,Speed,Attack,Lionel Messi,€13 million
63,3,Sven Botman,4,25,193,Netherlands,['Defender Centre'],9,523,0,0,1,0,0.3,84.8,3.0,0,6.94,1.2,0.8,0.6,0.1,4.2,0.2,0.7,0,0.2,0.4,0.0,0.1,0.4,27.8,0.0,0.8,0.1,['Passing'],['Concentration'],"['Indirect set-piece threat', 'Does not dive into tackles']",sven botman,1679742361-3728,Newcastle United,Premier League,Phantom GT2 DF,Flyknit,Nike,Lucent,,Midfield,Erling Haaland,€45 million
64,3,Tino Livramento,21,22,182,England,"['Defender Left', 'Defender Right']",45,3279,0,1,3,0,0.2,87.2,0.7,0,6.67,1.4,0.6,0.2,0.0,2.5,0.7,0.3,0,0.7,1.0,0.0,1.0,0.9,36.6,0.3,0.6,0.0,['Concentration'],"['Aerial Duels', 'Crossing']",['Likes to play short passes'],tino livramento,1679742361-3666,Southampton,Premier League,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€25 million
65,3,Joe Willock,28,25,179,England,['Midfielder Centre'],40,1329,3,2,5,0,0.7,86.4,0.2,0,6.3,0.8,0.2,0.7,0.0,0.2,0.4,0.2,0,0.7,0.3,0.1,0.8,1.2,11.2,0.1,0.2,0.0,"['Blocking the ball', 'Key passes']","['Aerial Duels', 'Passing', 'Discipline']","['Indirect set-piece threat', 'Likes to dribble']",joe willock,1679742361-3716,Newcastle United,Premier League,Mercurial Vapor XII,Flyknit,Nike,,Speed,Attack,Cristiano Ronaldo,€30 million
66,3,Lloyd Kelly,6,26,178,England,"['Defender Centre', 'Defender Left']",28,1642,0,1,3,0,0.4,83.0,2.4,0,6.45,0.7,0.1,1.0,0.1,3.5,0.1,0.6,0,0.2,0.5,0.1,0.2,0.7,37.6,0.0,1.3,0.0,"['Aerial Duels', 'Taking set-pieces']",['Concentration'],"['Likes to play short passes', 'Clears the ball out of defence often', 'Does not dive into tackles']",lloyd kelly,1679742361-3958,Bournemouth,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€15 million
67,3,Sean Longstaff,36,27,180,England,['Defensive Midfielder C'],32,1055,0,0,4,0,0.3,85.9,0.5,0,6.31,1.0,0.3,0.4,0.0,0.5,0.3,0.2,0,0.1,0.2,0.0,0.4,0.3,15.9,0.0,0.6,0.0,[],"['Passing', 'Tackling']",[],sean longstaff,1679742361-3714,Newcastle United,Premier League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€22 million
69,3,Emil Krafth,17,30,184,Sweden,"['Defender Centre', 'Defender Right', 'Midfielder Right']",24,710,0,0,2,0,0.1,83.4,0.7,0,6.36,0.6,0.3,0.4,0.2,1.5,0.1,0.4,0,0.1,0.3,0.0,0.1,0.2,20.2,0.1,0.5,0.0,[],"['Crossing', 'Aerial Duels', 'Passing', 'Discipline']",['Likes to play short passes'],emil krafth,1679742361-3721,Newcastle United,Premier League,X Speedflow.1,Synthetic,adidas,Diamond Edge,Speed,Attack,Lionel Messi,€4 million
70,3,Matt Targett,13,29,183,England,"['Defender Left', 'Midfielder Left']",5,20,0,0,0,0,0.0,92.9,0.0,0,6.18,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.5,0.0,0.0,"['Aerial Duels', 'Crossing', 'Concentration', 'Ball interception']",['Passing'],"['Likes to cross', 'Plays the ball off the ground often', 'Likes to play long balls']",matt targett,1679742361-3722,Newcastle United,Premier League,Phantom GT2,Flyknit,Nike,,,Midfield,Erling Haaland,€15 million
72,3,Miguel Almirón,10,31,174,Paraguay,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",43,1674,4,1,3,0,1.6,83.7,0.1,0,6.5,1.0,0.3,0.7,0.0,0.2,0.3,0.0,0,0.9,1.0,0.3,0.8,1.3,23.4,0.2,1.0,0.2,"['Through balls', 'Holding on to the ball', 'Passing']",['Crossing'],[],miguel almirón,1679742361-3711,Newcastle United,Premier League,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€35 million
73,3,Callum Wilson,9,33,180,England,['Forward'],21,350,1,0,1,0,0.4,70.0,0.2,0,5.95,0.1,0.1,0.3,0.0,0.1,0.1,0.0,0,0.2,0.1,0.2,0.8,1.1,2.5,0.1,0.0,0.0,"['Finishing', 'Long shots', 'Headed attempts']","['Holding on to the ball', 'Passing', 'Defensive contribution']","['Indirect set-piece threat', 'Likes to play short passes', 'Does not dive into tackles']",callum wilson,1679742361-3707,Newcastle United,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€18 million
74,4,Cole Palmer,20,23,189,England,"['Attacking Midfielder Centre', 'Attacking Midfielder Right', 'Forward']",53,3414,17,9,7,0,3.1,83.1,0.0,6,7.23,0.9,0.3,0.4,0.0,0.4,0.4,0.0,0,2.1,1.5,0.1,0.9,1.7,33.6,0.8,2.3,0.3,"['Key passes', 'Long shots', 'Direct free-kicks', 'Holding on to the ball', 'Through balls', 'Dribbling', 'Finishing']","['Crossing', 'Discipline', 'Defensive contribution']","['Likes to cut inside', 'Counter attack threat', 'Likes to play long balls', 'Plays the ball off the ground often', 'Does not dive into tackles']",cole palmer,1679742361-4043,Manchester City,Premier League,Mercurial Superfly 8,Flyknit,Nike,Progress,Speed,Attack,Cristiano Ronaldo,€15 million
75,4,Moisés Caicedo,25,23,178,Ecuador,"['Defender Right', 'Defensive Midfielder C']",62,3657,1,3,18,0,0.6,89.7,0.9,1,7.08,3.1,1.4,1.9,0.1,1.4,0.8,0.3,0,0.9,1.6,0.0,0.7,1.0,55.6,0.3,2.7,0.1,"['Passing', 'Dribbling', 'Holding on to the ball', 'Blocking the ball', 'Ball interception', 'Tackling']",[],"['Likes to shoot from distance', 'Likes to do layoffs', 'Commits fouls often']",moisés caicedo,1679742361-3905,Brighton & Hove Albion,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€55 million
76,4,Enzo Fernández,8,24,178,Argentina,['Midfielder Centre'],65,3301,10,9,11,0,1.5,84.4,0.4,1,6.92,1.8,0.4,1.3,0.0,0.6,1.4,0.2,0,2.1,1.4,0.0,0.8,0.8,50.9,0.7,2.8,0.1,"['Through balls', 'Key passes', 'Passing', 'Concentration']",['Tackling'],"['Likes to play long balls', 'Plays the ball off the ground often', 'Likes to do layoffs', 'Counter attack threat']",enzo fernández,1679742361-4108,Chelsea,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€85 million
77,4,Nicolas Jackson,15,23,186,Senegal,['Forward'],36,2241,12,5,8,1,2.5,76.7,0.7,2,6.88,0.7,0.1,1.2,0.0,0.5,0.2,0.1,0,0.9,1.0,0.8,1.4,2.4,13.0,0.0,0.2,0.0,"['Dribbling', 'Headed attempts']","['Offside awareness', 'Discipline']",['Likes to dribble'],nicolas jackson,1679742361-1260,Villarreal CF,La Liga,Zoom Mercurial Superfly 9,Vaporsite+,Nike,Generation,Speed,Attack,Cristiano Ronaldo,€15 million
78,4,Noni Madueke,11,23,182,England,"['Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",43,2221,11,5,4,0,2.5,85.0,0.3,2,6.81,0.7,0.2,0.6,0.1,0.3,0.8,0.0,0,1.1,0.7,0.1,0.8,1.6,18.2,0.5,0.4,0.0,"['Holding on to the ball', 'Dribbling', 'Finishing']","['Crossing', 'Defensive contribution']","['Likes to cut inside', 'Likes to dribble', 'Does not dive into tackles']",noni madueke,1679742361-4095,Chelsea,Premier League,X Speedportal.1,Speedskin,adidas,Pearlized,Speed,Attack,Lionel Messi,€28 million
79,4,Pedro Neto,7,25,172,Portugal,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",46,2466,5,5,9,0,1.5,88.9,0.3,3,6.78,0.7,0.3,0.6,0.0,0.1,0.3,0.1,0,1.2,0.8,0.1,0.8,1.2,22.3,1.3,0.6,0.0,"['Crossing', 'Key passes', 'Holding on to the ball', 'Taking set-pieces']","['Aerial Duels', 'Finishing', 'Discipline', 'Defensive contribution']","['Counter attack threat', 'Likes to shoot from distance', 'Likes to cross', 'Does not dive into tackles']",pedro neto,1679742361-3595,Wolves,Premier League,Mercurial Vapor 14,Flyknit,Nike,Progress,Speed,Attack,Cristiano Ronaldo,€32 million
80,4,Wesley Fofana,29,24,190,France,['Defender Centre'],14,1176,0,0,7,0,0.2,90.8,1.9,0,6.73,0.9,1.0,1.7,0.6,3.7,0.6,0.6,0,0.4,1.1,0.0,0.4,1.1,55.8,0.0,1.0,0.0,"['Holding on to the ball', 'Passing', 'Ball interception']","['Crossing', 'Concentration', 'Discipline']","['Likes to play short passes', 'Likes to dribble', 'Likes to tackle', 'Commits fouls often']",wesley fofana,1679742361-4115,Chelsea,Premier League,Copa Pure+,Fusionskin,adidas,Own Your Football,Control,Midfield,Paulo Dybala,€65 million
81,4,Levi Colwill,6,22,187,England,"['Defender Centre', 'Defender Left']",39,3269,1,1,10,0,0.4,89.5,2.4,0,6.73,1.4,0.9,1.2,0.6,3.2,0.3,0.7,0,0.4,0.6,0.1,0.2,0.4,74.2,0.1,2.6,0.0,['Passing'],['Crossing'],"['Likes to play short passes', 'Commits fouls often']",levi colwill,1679742361-3910,Brighton & Hove Albion,Premier League,Predator Accuracy.1 Low,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€16 million
82,4,Tosin Adarabioyo,4,27,196,England,"['Defender Centre', 'Defender Right']",32,1405,3,1,6,0,0.6,91.7,1.8,0,6.7,0.8,0.5,0.4,0.5,3.2,0.2,0.3,0,0.1,0.4,0.0,0.0,0.1,55.2,0.0,1.7,0.0,['Aerial Duels'],['Tackling'],['Does not dive into tackles'],tosin adarabioyo,1679742361-3831,Fulham,Premier League,Predator Freak.1 Low,,adidas,White Spark,Control,,Jude Bellingham,€15 million
83,4,Marc Cucurella,3,26,172,Spain,"['Defender Centre', 'Defender Left', 'Midfielder Left']",55,3748,6,2,9,1,0.6,89.1,1.0,4,6.74,1.9,1.0,1.0,0.2,2.0,0.8,0.4,0,0.7,1.2,0.1,0.2,0.7,48.0,0.2,1.3,0.0,"['Holding on to the ball', 'Passing', 'Blocking the ball']","['Aerial Duels', 'Crossing', 'Discipline']",[],marc cucurella,1679742361-4110,Chelsea,Premier League,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€40 million
85,4,Jadon Sancho,19,25,180,England,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right']",39,1743,4,4,2,0,0.8,85.6,0.2,0,6.6,0.4,0.1,0.2,0.0,0.2,0.2,0.0,0,1.2,0.4,0.2,0.7,0.9,24.1,0.0,0.3,0.1,"['Dribbling', 'Holding on to the ball', 'Passing', 'Through balls']","['Crossing', 'Finishing', 'Defensive contribution']","['Likes to do layoffs', 'Likes to dribble', 'Likes to play short passes', 'Does not dive into tackles']",jadon sancho,1679742361-3739,Manchester United,Premier League,Zoom Mercurial Superfly 9,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€55 million
86,4,Robert Sánchez,1,27,197,Spain,['Goalkeeper'],34,2835,0,0,5,0,0.0,67.2,0.3,3,6.61,0.0,0.1,0.1,0.0,1.1,0.0,0.0,0,0.1,0.1,0.0,0.0,0.0,32.3,0.0,4.2,0.0,"['Shot stopping (Reflexes)', 'Saving close range shots']","['Concentration', 'Discipline']",['Comes off his line often'],robert sánchez,1679742361-3914,Brighton & Hove Albion,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€32 million
87,4,Reece James,24,25,182,England,"['Defender Centre', 'Defender Right', 'Defensive Midfielder C', 'Midfielder Right']",27,1065,3,1,1,0,0.6,89.6,1.2,1,6.6,0.6,0.8,0.4,0.4,1.0,0.4,0.2,0,0.6,0.6,0.0,0.4,0.4,39.6,0.5,1.9,0.1,"['Aerial Duels', 'Passing', 'Key passes', 'Dribbling', 'Holding on to the ball', 'Ball interception']",['Concentration'],"['Likes to play long balls', 'Likes to cross', 'Plays the ball off the ground often']",reece james,1679742361-4118,Chelsea,Premier League,Mercurial Vapor 14,Flyknit,Nike,,Speed,Attack,Cristiano Ronaldo,€70 million
89,4,Benoît Badiashile,5,24,194,France,['Defender Centre'],15,514,0,0,3,0,0.4,92.0,1.7,0,6.61,1.7,1.3,1.3,0.3,3.1,0.1,0.3,0,0.0,0.3,0.0,0.3,0.3,74.1,0.0,2.6,0.0,['Passing'],[],['Likes to play short passes'],benoît badiashile,1679742361-4111,Chelsea,Premier League,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€40 million
90,4,Roméo Lavia,45,21,181,Belgium,['Defensive Midfielder C'],17,775,0,1,4,0,0.1,92.3,0.8,0,6.44,1.5,1.1,1.1,0.1,0.7,0.7,0.0,0,0.5,0.4,0.0,0.5,0.2,27.6,0.0,0.7,0.0,"['Dribbling', 'Ball interception']",[],"['Gets fouled often', 'Likes to shoot from distance', 'Likes to dribble', 'Likes to tackle']",roméo lavia,1679742361-3655,Southampton,Premier League,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€25 million
91,4,Malo Gusto,27,22,179,France,"['Defender Right', 'Midfielder Right']",39,1894,0,2,4,0,0.7,89.3,0.3,0,6.46,1.5,0.8,0.7,0.1,1.3,0.7,0.3,0,0.7,0.7,0.1,0.6,0.6,39.1,0.3,1.2,0.0,"['Key passes', 'Holding on to the ball', 'Passing']","['Aerial Duels', 'Concentration']",[],malo gusto,1679742361-2007,Olympique Lyonnais,Ligue 1,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€15 million
93,4,Christopher Nkunku,18,27,178,France,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right', 'Forward']",41,1280,10,2,2,0,1.1,90.7,0.6,2,6.51,0.5,0.2,0.7,0.0,0.3,0.1,0.1,0,0.6,0.4,0.1,0.7,0.9,14.3,0.0,0.2,0.1,"['Passing', 'Through balls', 'Long shots', 'Dribbling', 'Finishing', 'Key passes', 'Holding on to the ball']","['Crossing', 'Defensive contribution']","['Indirect set-piece threat', 'Counter attack threat', 'Likes to play long balls', 'Gets fouled often', 'Likes to cut inside', 'Does not dive into tackles']",christopher nkunku,1679742361-411,RB Leipzig,Bundesliga,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€80 million
97,4,Kiernan Dewsbury-Hall,22,26,178,England,['Midfielder Centre'],23,402,2,1,2,0,0.5,86.0,0.0,0,6.3,0.6,0.1,0.4,0.0,0.4,0.1,0.0,0,0.2,0.5,0.0,0.3,0.1,14.4,0.1,0.4,0.0,"['Key passes', 'Dribbling', 'Through balls', 'Taking set-pieces', 'Concentration']","['Tackling', 'Defensive contribution']","['Likes to dribble', 'Likes to do layoffs', 'Gets fouled often', 'Does not dive into tackles']",kiernan dewsbury-hall,1679742361-3774,Leicester City,Premier League,Copa Pure.1,Fusionskin,adidas,Own Your Football,Control,Midfield,Paulo Dybala,€25 million
103,5,Youri Tielemans,8,28,176,Belgium,['Midfielder Centre'],62,4597,9,10,8,0,1.2,85.8,0.7,5,7.03,2.0,0.7,1.2,0.0,1.1,1.0,0.5,0,1.5,1.4,0.0,0.8,0.8,52.2,0.7,2.1,0.3,"['Key passes', 'Taking set-pieces', 'Defensive contribution', 'Concentration']",['Finishing'],['Gets fouled often'],youri tielemans,1679742361-3776,Leicester City,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€30 million
105,5,Ollie Watkins,11,29,180,England,"['Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",62,3398,19,13,3,0,1.9,76.4,1.2,3,6.71,0.2,0.2,0.7,0.0,0.3,0.2,0.1,0,0.7,0.8,0.3,1.1,1.6,10.1,0.0,0.1,0.0,"['Finishing', 'Key passes', 'Headed attempts']",['Defensive contribution'],"['Likes to play short passes', 'Counter attack threat', 'Does not dive into tackles']",ollie watkins,1679742361-3970,Aston Villa,Premier League,Magnetico Pro SL,,Under Armour,,Speed,Attack,Trent Alexander-Arnold,€32 million
107,5,Tyrone Mings,5,32,196,England,"['Defender Centre', 'Defender Left']",21,1523,0,0,3,0,0.6,88.0,2.2,0,6.75,0.5,0.7,0.5,0.5,4.0,0.0,0.8,0,0.3,0.6,0.0,0.1,0.3,51.0,0.0,1.7,0.0,['Ball interception'],['Tackling'],"['Does not dive into tackles', 'Clears the ball out of defence often']",tyrone mings,1679742361-3983,Aston Villa,Premier League,Clone Magnetico Pro,,Under Armour,,,,Trent Alexander-Arnold,€25 million
108,5,Marco Asensio,21,29,182,Spain,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",36,1581,10,5,2,0,1.9,87.7,0.1,2,6.8,0.5,0.1,0.4,0.0,0.2,0.4,0.0,0,1.1,0.4,0.2,0.5,0.4,20.6,0.4,0.5,0.1,"['Holding on to the ball', 'Passing', 'Key passes', 'Finishing']","['Aerial Duels', 'Defensive contribution', 'Tackling']","['Indirect set-piece threat', 'Likes to play short passes', 'Likes to cut inside', 'Does not dive into tackles']",marco asensio,1679742361-1683,Real Madrid,La Liga,Predator Accuracy.1 Low,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€25 million
109,5,Lucas Digne,12,31,178,France,"['Defender Centre', 'Defender Left', 'Midfielder Left']",46,3200,0,4,6,0,0.4,83.4,1.1,1,6.75,1.9,0.7,0.6,0.3,2.5,0.7,0.1,0,1.2,0.5,0.2,0.6,0.6,31.6,1.2,0.9,0.0,"['Crossing', 'Key passes', 'Aerial Duels', 'Holding on to the ball', 'Taking set-pieces', 'Concentration']",['Tackling'],"['Likes to cross', 'Plays the ball off the ground often', 'Likes to play short passes', 'Does not dive into tackles']",lucas digne,1679742361-3981,Aston Villa,Premier League,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€17 million
110,5,Amadou Onana,24,23,195,Belgium,['Defensive Midfielder C'],44,2528,5,0,5,0,0.7,88.3,1.2,1,6.71,1.9,1.0,1.1,0.1,1.3,0.4,0.2,0,0.4,1.1,0.0,0.3,0.3,35.1,0.1,1.1,0.1,"['Aerial Duels', 'Tackling']",[],"['Gets fouled often', 'Indirect set-piece threat', 'Commits fouls often']",amadou onana,1679742361-3852,Everton,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€42 million
111,5,Emiliano Martínez,23,32,195,Argentina,['Goalkeeper'],73,4833,0,0,5,0,0.0,77.9,0.2,5,6.86,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0,0.1,0.2,0.0,0.0,0.0,34.1,0.0,5.1,0.0,"['Long passing', 'Shot stopping (Reflexes)', 'Penalty saving', 'Concentration', 'Saving long shots']",['Discipline'],['Comes off his line often'],emiliano martínez,1679742361-3989,Aston Villa,Premier League,Predator Accuracy.1 Low,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€28 million
112,5,Matty Cash,2,27,185,Poland,"['Defender Right', 'Midfielder Centre', 'Midfielder Left', 'Midfielder Right']",39,2595,1,1,8,0,0.8,85.2,0.8,0,6.7,1.8,0.8,1.1,0.2,1.8,0.5,0.3,0,0.4,0.8,0.1,0.3,0.7,25.9,0.2,0.8,0.0,"['Holding on to the ball', 'Blocking the ball']","['Passing', 'Crossing', 'Aerial Duels']","['Likes to cross', 'Commits fouls often']",matty cash,1679742361-3985,Aston Villa,Premier League,Clone Magnetico Pro,,Under Armour,,,,Trent Alexander-Arnold,€22 million
113,5,Boubacar Kamara,44,25,184,France,"['Defender Centre', 'Defender Left', 'Defensive Midfielder C']",40,2435,1,0,5,0,0.4,88.3,0.9,2,6.63,2.0,0.9,1.1,0.1,1.6,1.1,0.2,0,0.5,1.1,0.0,0.7,0.6,37.5,0.0,1.0,0.0,"['Passing', 'Concentration']",['Discipline'],['Commits fouls often'],boubacar kamara,1679742361-3973,Aston Villa,Premier League,Phantom GT2,Flyknit,Nike,,,Midfield,Erling Haaland,€25 million
114,5,Ezri Konsa,4,27,183,England,"['Defender Centre', 'Defender Right']",60,4218,3,0,2,0,0.4,93.7,0.9,1,6.64,1.0,0.6,0.3,0.6,2.5,0.1,0.5,0,0.2,1.6,0.0,0.3,0.4,49.0,0.0,1.0,0.0,"['Holding on to the ball', 'Passing']","['Aerial Duels', 'Crossing']",['Likes to play short passes'],ezri konsa,1679742361-3984,Aston Villa,Premier League,Copa Pure+,Fusionskin,adidas,Own Your Football,Control,Midfield,Paulo Dybala,€22 million
116,5,Robin Olsen,25,35,198,Sweden,['Goalkeeper'],8,180,0,0,0,0,0.0,70.7,0.0,0,6.58,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,0.0,[],"['Long passing', 'Concentration', 'Saving long shots']",[],robin olsen,1679742361-3988,Aston Villa,Premier League,Predator Accuracy.1 Low,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€2 million
117,5,John McGinn,7,30,178,Scotland,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right']",61,3695,6,6,11,0,0.9,86.0,0.6,0,6.65,1.0,0.4,1.1,0.0,0.4,0.6,0.1,0,0.9,1.9,0.1,1.1,1.2,24.8,0.5,1.1,0.1,"['Through balls', 'Dribbling', 'Direct free-kicks', 'Crossing']","['Concentration', 'Discipline']","['Likes to play long balls', 'Gets fouled often', 'Plays the ball off the ground often', 'Likes to shoot from distance']",john mcginn,1679742361-3975,Aston Villa,Premier League,Phantom GT2,Flyknit,Nike,Lucent,,Midfield,Erling Haaland,€27 million
119,5,Ross Barkley,6,31,189,England,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right']",28,752,4,1,4,0,0.6,84.6,0.4,1,6.47,0.7,0.4,0.4,0.0,0.4,0.3,0.2,0,0.5,0.1,0.0,0.4,0.4,19.7,0.0,0.5,0.0,"['Dribbling', 'Key passes', 'Long shots', 'Aerial Duels', 'Concentration']",['Tackling'],"['Likes to dribble', 'Likes to shoot from distance', 'Plays the ball off the ground often', 'Likes to play long balls', 'Indirect set-piece threat', 'Does not dive into tackles']",ross barkley,1679742361-1915,OGC Nice,Ligue 1,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€10 million
120,5,Jacob Ramsey,41,23,180,England,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right']",44,2027,4,5,2,1,0.6,86.9,0.2,0,6.49,0.9,0.3,0.5,0.0,0.2,0.3,0.1,0,0.8,1.0,0.2,0.7,1.3,18.9,0.1,0.2,0.0,[],"['Crossing', 'Discipline']","['Likes to play short passes', 'Gets fouled often']",jacob ramsey,1679742361-3977,Aston Villa,Premier League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€32 million
122,5,Jhon Durán,9,21,185,Colombia,['Forward'],56,1058,25,0,13,2,1.9,70.4,1.1,0,6.56,0.4,0.1,0.8,0.0,0.5,0.1,0.0,0,0.2,0.7,0.3,0.8,1.0,8.8,0.0,0.2,0.1,"['Aerial Duels', 'Finishing', 'Long shots', 'Defensive contribution']",['Discipline'],"['Likes to do flick ons', 'Gets fouled often', 'Indirect set-piece threat', 'Counter attack threat', 'Commits fouls often']",jhon durán,1679742361-3968,Aston Villa,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€12 million
